ticker,pack,scope,strat_pct,bh_pct,alpha_pct,sharpe,max_dd_pct,trades,win_rate
3149,pack_g,S5_ai,53.4,204.79,-151.39,0.851,28.44,1,
3189,pack_a,total,230.88,973.95,-743.07,0.793,22.62,15,50.0
3189,pack_a,S1_trump1,1.72,-19.52,21.25,0.178,4.94,1,100.0
3189,pack_a,S2_late,-6.34,23.9,-30.24,-0.712,11.3,2,0.0
3189,pack_a,S3_covid,24.27,350.01,-325.74,0.658,22.25,5,60.0
3189,pack_a,S4_hike,-2.38,-56.21,53.82,-1.042,2.38,1,0.0
3189,pack_a,S5_ai,186.27,424.33,-238.06,1.678,21.17,6,60.0
3189,pack_b,total,94.87,973.95,-879.08,0.462,53.83,39,28.9
3189,pack_b,S1_trump1,-8.46,-19.52,11.07,-0.203,26.09,8,37.5
3189,pack_b,S2_late,-19.92,23.9,-43.82,-1.142,31.27,5,20.0
3189,pack_b,S3_covid,72.4,350.01,-277.61,1.158,30.19,9,55.6
3189,pack_b,S4_hike,-18.2,-56.21,38.01,-0.913,28.0,6,0.0
3189,pack_b,S5_ai,99.39,424.33,-324.93,1.119,39.16,11,30.0
3189,pack_c,total,97.62,973.95,-876.33,0.471,50.43,37,27.8
3189,pack_c,S1_trump1,-5.51,-19.52,14.01,-0.109,21.29,7,42.9
3189,pack_c,S2_late,-19.92,23.9,-43.82,-1.142,31.27,5,20.0
3189,pack_c,S3_covid,57.79,350.01,-292.22,1.027,30.19,9,44.4
3189,pack_c,S4_hike,-11.8,-56.21,44.41,-0.562,22.46,5,0.0
3189,pack_c,S5_ai,98.51,424.33,-325.82,1.114,39.43,11,30.0
3189,pack_d,total,22.31,973.95,-951.64,0.246,56.44,106,34.0
3189,pack_d,S1_trump1,-19.27,-19.52,0.25,-0.618,28.07,27,29.6
3189,pack_d,S2_late,-18.52,23.9,-42.43,-0.959,32.87,15,26.7
3189,pack_d,S3_covid,27.04,350.01,-322.97,0.773,25.06,19,42.1
3189,pack_d,S4_hike,-27.96,-56.21,28.24,-1.05,32.63,19,26.3
3189,pack_d,S5_ai,117.37,424.33,-306.96,1.374,20.2,27,44.4
3189,pack_e,total,664.85,973.95,-309.1,0.995,41.02,7,33.3
3189,pack_e,S1_trump1,0.72,-19.52,20.24,0.093,17.14,1,100.0
3189,pack_e,S2_late,12.91,23.9,-10.99,1.011,7.53,1,
3189,pack_e,S3_covid,199.02,350.01,-150.99,1.899,26.09,1,
3189,pack_e,S4_hike,0.0,-56.21,56.21,inf,,0,
3189,pack_e,S5_ai,243.19,424.33,-181.14,1.835,18.74,2,0.0
3189,pack_f,total,125.19,973.95,-848.76,0.602,29.79,16,56.2
3189,pack_f,S1_trump1,-9.31,-19.52,10.21,-0.52,14.02,2,0.0
3189,pack_f,S2_late,4.54,23.9,-19.36,0.383,11.85,1,100.0
3189,pack_f,S3_covid,100.83,350.01,-249.19,1.67,17.19,5,100.0
3189,pack_f,S4_hike,-2.51,-56.21,53.69,-0.972,2.65,1,0.0
3189,pack_f,S5_ai,61.0,424.33,-363.32,1.258,15.14,3,66.7
3189,pack_g,total,301.82,973.95,-672.13,0.862,52.22,1,
3189,pack_g,S1_trump1,-20.24,-19.52,-0.72,-0.645,30.83,1,
3189,pack_g,S2_late,19.05,23.9,-4.85,0.952,17.05,1,
3189,pack_g,S3_covid,172.3,350.01,-177.71,1.926,21.52,1,
3189,pack_g,S4_hike,-16.5,-56.21,39.71,-0.859,17.33,1,
3189,pack_g,S5_ai,249.99,424.33,-174.34,2.017,25.6,1,
3168,pack_a,total,-10.07,615.13,-625.21,0.005,40.1,27,25.9
3168,pack_a,S1_trump1,-13.71,68.17,-81.88,-0.308,21.35,5,20.0
3168,pack_a,S2_late,-4.34,65.26,-69.6,-0.964,7.07,1,0.0
3168,pack_a,S3_covid,-16.98,79.61,-96.59,-0.523,30.97,11,10.0
3168,pack_a,S4_hike,26.96,92.42,-65.46,1.071,11.39,3,33.3
3168,pack_a,S5_ai,-0.59,-25.35,24.76,-0.007,8.35,3,33.3
3168,pack_b,total,20.01,615.13,-595.12,0.232,39.94,47,31.9
3168,pack_b,S1_trump1,0.49,68.17,-67.67,0.139,20.51,12,36.4
3168,pack_b,S2_late,6.1,65.26,-59.16,0.505,10.37,4,50.0
3168,pack_b,S3_covid,-8.51,79.61,-88.13,-0.089,33.16,14,23.1
3168,pack_b,S4_hike,11.35,92.42,-81.07,0.513,16.85,9,22.2
3168,pack_b,S5_ai,-4.47,-25.35,20.88,-0.235,10.21,5,20.0
3168,pack_c,total,52.58,615.13,-562.56,0.382,31.85,40,35.0
3168,pack_c,S1_trump1,-4.69,68.17,-72.85,0.023,19.61,11,36.4
3168,pack_c,S2_late,6.1,65.26,-59.16,0.505,10.37,4,50.0
3168,pack_c,S3_covid,-4.91,79.61,-84.52,0.014,30.52,12,27.3
3168,pack_c,S4_hike,22.98,92.42,-69.45,0.901,12.31,6,33.3
3168,pack_c,S5_ai,-4.47,-25.35,20.88,-0.235,10.21,5,20.0
3168,pack_d,total,-88.74,615.13,-703.88,-1.488,90.14,126,18.3
3168,pack_d,S1_trump1,-49.54,68.17,-117.71,-1.419,54.8,34,15.2
3168,pack_d,S2_late,-24.21,65.26,-89.47,-1.925,29.8,17,18.8
3168,pack_d,S3_covid,-40.4,79.61,-120.02,-1.708,47.57,29,21.4
3168,pack_d,S4_hike,-24.69,92.42,-117.12,-1.197,25.61,22,22.7
3168,pack_d,S5_ai,-30.48,-25.35,-5.13,-1.365,37.38,21,14.3
3168,pack_e,total,158.2,615.13,-456.94,0.7,25.24,3,100.0
3168,pack_e,S1_trump1,51.37,68.17,-16.8,0.87,25.0,1,100.0
3168,pack_e,S2_late,0.0,65.26,-65.26,inf,,0,
3168,pack_e,S3_covid,35.49,79.61,-44.12,1.015,12.51,1,
3168,pack_e,S4_hike,0.0,92.42,-92.42,inf,,0,
3168,pack_e,S5_ai,0.0,-25.35,25.35,inf,,0,
3168,pack_f,total,124.8,615.13,-490.33,0.695,24.59,23,65.2
3168,pack_f,S1_trump1,31.15,68.17,-37.02,0.757,14.83,6,83.3
3168,pack_f,S2_late,2.02,65.26,-63.24,0.286,5.54,2,50.0
3168,pack_f,S3_covid,30.62,79.61,-48.99,1.114,12.51,3,66.7
3168,pack_f,S4_hike,13.81,92.42,-78.61,0.994,5.47,3,100.0
3168,pack_f,S5_ai,-9.26,-25.35,16.09,-0.824,9.26,1,0.0
3168,pack_g,total,183.56,615.13,-431.57,0.733,46.98,1,
3168,pack_g,S1_trump1,59.1,68.17,-9.06,1.045,22.94,1,
3168,pack_g,S2_late,8.57,65.26,-56.69,0.64,10.3,1,
3168,pack_g,S3_covid,65.03,79.61,-14.58,1.456,18.75,1,
3168,pack_g,S4_hike,37.88,92.42,-54.54,1.45,9.08,1,
3168,pack_g,S5_ai,-8.81,-25.35,16.54,-0.539,15.52,1,
3231,pack_a,total,420.53,1340.4,-919.87,1.291,23.61,17,47.1
3231,pack_a,S1_trump1,-3.7,31.71,-35.41,-0.148,10.45,4,25.0
3231,pack_a,S2_late,6.37,52.06,-45.69,0.682,10.16,3,33.3
3231,pack_a,S3_covid,12.73,24.71,-11.98,0.792,16.47,4,50.0
3231,pack_a,S4_hike,292.27,245.02,47.26,3.056,23.36,2,50.0
3231,pack_a,S5_ai,-2.65,72.78,-75.43,-0.122,13.45,2,50.0
3231,pack_b,total,184.64,1340.4,-1155.76,0.768,38.2,41,32.5
3231,pack_b,S1_trump1,-19.28,31.71,-50.99,-0.662,23.81,10,30.0
3231,pack_b,S2_late,-5.21,52.06,-57.27,-0.307,17.44,5,20.0
3231,pack_b,S3_covid,-6.31,24.71,-31.02,-0.23,28.28,9,22.2
3231,pack_b,S4_hike,285.44,245.02,40.42,3.003,23.36,3,33.3
3231,pack_b,S5_ai,-20.73,72.78,-93.51,-0.565,33.66,11,20.0
3231,pack_c,total,172.09,1340.4,-1168.31,0.741,38.2,41,32.5
3231,pack_c,S1_trump1,-18.79,31.71,-50.5,-0.642,23.34,10,30.0
3231,pack_c,S2_late,-5.21,52.06,-57.27,-0.307,17.44,5,20.0
3231,pack_c,S3_covid,-8.23,24.71,-32.94,-0.343,29.01,9,22.2
3231,pack_c,S4_hike,285.44,245.02,40.42,3.003,23.36,3,33.3
3231,pack_c,S5_ai,-20.73,72.78,-93.51,-0.565,33.66,11,20.0
3231,pack_d,total,-11.54,1340.4,-1351.94,-0.006,43.55,96,40.0
3231,pack_d,S1_trump1,-21.72,31.71,-53.43,-0.838,30.57,22,22.7
3231,pack_d,S2_late,2.93,52.06,-49.13,0.408,5.24,11,63.6
3231,pack_d,S3_covid,-19.51,24.71,-44.22,-1.051,29.48,19,21.1
3231,pack_d,S4_hike,33.26,245.02,-211.75,1.382,9.21,12,66.7
3231,pack_d,S5_ai,-5.41,72.78,-78.2,-0.012,23.83,30,41.4
3231,pack_e,total,-24.12,1340.4,-1364.52,-0.144,39.19,3,0.0
3231,pack_e,S1_trump1,0.0,31.71,-31.71,inf,,0,
3231,pack_e,S2_late,0.0,52.06,-52.06,inf,,0,
3231,pack_e,S3_covid,0.0,24.71,-24.71,inf,,0,
3231,pack_e,S4_hike,-26.66,245.02,-271.68,-0.753,30.7,1,
3231,pack_e,S5_ai,-4.38,72.78,-77.17,-0.32,9.42,1,0.0
3231,pack_f,total,-8.43,1340.4,-1348.83,0.02,51.43,18,44.4
3231,pack_f,S1_trump1,-3.17,31.71,-34.88,-0.125,15.53,2,50.0
3231,pack_f,S2_late,-4.9,52.06,-56.97,-0.517,8.16,1,
3231,pack_f,S3_covid,-7.29,24.71,-32.0,-1.535,7.29,1,0.0
3231,pack_f,S4_hike,-22.52,245.02,-267.54,-0.711,30.7,1,
3231,pack_f,S5_ai,15.71,72.78,-57.08,0.736,9.42,5,60.0
3231,pack_g,total,327.6,1340.4,-1012.8,0.909,46.66,1,
3231,pack_g,S1_trump1,-6.02,31.71,-37.74,-0.167,22.71,1,
3231,pack_g,S2_late,13.05,52.06,-39.01,1.065,8.81,1,
3231,pack_g,S3_covid,3.68,24.71,-21.04,0.292,12.92,1,
3231,pack_g,S4_hike,157.35,245.02,-87.67,1.957,42.47,1,
3231,pack_g,S5_ai,23.49,72.78,-49.29,0.671,18.83,1,
3209,pack_a,total,-14.78,406.84,-421.63,-0.106,28.2,20,42.1
3209,pack_a,S1_trump1,-2.71,-14.47,11.76,-0.41,6.21,2,50.0
3209,pack_a,S2_late,-8.83,20.29,-29.12,-1.909,8.83,3,33.3
3209,pack_a,S3_covid,1.58,83.19,-81.61,0.162,7.02,4,75.0
3209,pack_a,S4_hike,4.24,46.25,-42.01,0.313,13.84,3,66.7
3209,pack_a,S5_ai,-8.41,85.11,-93.52,-0.164,28.2,6,20.0
3209,pack_b,total,-1.98,406.84,-408.82,0.077,39.82,38,37.8
3209,pack_b,S1_trump1,-11.15,-14.47,3.32,-0.912,12.89,5,20.0
3209,pack_b,S2_late,-7.16,20.29,-27.45,-1.04,9.14,4,50.0
3209,pack_b,S3_covid,17.03,83.19,-66.16,0.84,7.18,8,62.5
3209,pack_b,S4_hike,9.18,46.25,-37.08,0.495,13.38,7,42.9
3209,pack_b,S5_ai,-17.89,85.11,-103.0,-0.347,30.03,10,22.2
3209,pack_c,total,-20.81,406.84,-427.65,-0.121,42.8,35,32.4
3209,pack_c,S1_trump1,-10.94,-14.47,3.53,-0.894,12.69,5,20.0
3209,pack_c,S2_late,-7.16,20.29,-27.45,-1.04,9.14,4,50.0
3209,pack_c,S3_covid,15.04,83.19,-68.15,0.759,7.18,8,50.0
3209,pack_c,S4_hike,5.92,46.25,-40.33,0.422,12.74,4,25.0
3209,pack_c,S5_ai,-21.95,85.11,-107.06,-0.492,35.14,9,25.0
3209,pack_d,total,-37.68,406.84,-444.52,-0.455,52.2,91,32.2
3209,pack_d,S1_trump1,-0.57,-14.47,13.9,-0.011,9.87,14,35.7
3209,pack_d,S2_late,-2.0,20.29,-22.29,-0.092,11.66,14,42.9
3209,pack_d,S3_covid,-5.43,83.19,-88.61,-0.289,11.88,18,38.9
3209,pack_d,S4_hike,-4.5,46.25,-50.76,-0.179,18.01,17,41.2
3209,pack_d,S5_ai,-29.19,85.11,-114.3,-1.13,40.09,28,14.8
3209,pack_e,total,-2.3,406.84,-409.15,-0.011,25.71,3,33.3
3209,pack_e,S1_trump1,0.0,-14.47,14.47,inf,,0,
3209,pack_e,S2_late,0.0,20.29,-20.29,inf,,0,
3209,pack_e,S3_covid,0.0,83.19,-83.19,inf,,0,
3209,pack_e,S4_hike,-3.49,46.25,-49.75,-0.231,12.7,1,0.0
3209,pack_e,S5_ai,-4.21,85.11,-89.32,-1.036,4.29,1,0.0
3209,pack_f,total,-11.31,406.84,-418.16,-0.127,26.51,22,50.0
3209,pack_f,S1_trump1,-9.99,-14.47,4.48,-1.802,10.54,4,0.0
3209,pack_f,S2_late,-4.78,20.29,-25.08,-0.588,8.59,1,
3209,pack_f,S3_covid,25.38,83.19,-57.8,1.846,3.19,5,100.0
3209,pack_f,S4_hike,-1.09,46.25,-47.34,-0.096,8.79,3,66.7
3209,pack_f,S5_ai,-6.52,85.11,-91.64,-1.209,6.52,1,0.0
3209,pack_g,total,165.75,406.84,-241.1,0.871,25.94,1,
3209,pack_g,S1_trump1,-8.72,-14.47,5.75,-0.718,14.98,1,
3209,pack_g,S2_late,4.99,20.29,-15.3,0.512,9.51,1,
3209,pack_g,S3_covid,38.69,83.19,-44.5,1.68,8.9,1,
3209,pack_g,S4_hike,4.17,46.25,-42.09,0.278,17.66,1,
3209,pack_g,S5_ai,43.87,85.11,-41.24,1.19,16.22,1,
3229,pack_a,total,-29.1,5.59,-34.69,-0.477,35.5,5,0.0
3229,pack_a,S1_trump1,-12.54,49.47,-62.0,-0.613,20.59,2,0.0
3229,pack_a,S2_late,0.0,-42.29,42.29,inf,,0,
3229,pack_a,S3_covid,0.0,-43.72,43.72,inf,,0,
3229,pack_a,S4_hike,-18.94,-23.3,4.36,-0.841,20.62,3,0.0
3229,pack_a,S5_ai,0.0,196.55,-196.55,inf,,0,
3229,pack_b,total,73.25,5.59,67.66,0.417,70.36,25,25.0
3229,pack_b,S1_trump1,47.16,49.47,-2.31,0.789,40.56,7,16.7
3229,pack_b,S2_late,-6.77,-42.29,35.52,-0.939,11.88,1,0.0
3229,pack_b,S3_covid,-20.81,-43.72,22.92,-0.542,37.99,5,40.0
3229,pack_b,S4_hike,-10.13,-23.3,13.17,-0.293,17.87,4,25.0
3229,pack_b,S5_ai,140.16,196.55,-56.4,1.604,23.19,6,40.0
3229,pack_c,total,134.66,5.59,129.07,0.578,59.86,20,26.3
3229,pack_c,S1_trump1,50.83,49.47,1.37,0.85,33.37,5,20.0
3229,pack_c,S2_late,-6.77,-42.29,35.52,-0.939,11.88,1,0.0
3229,pack_c,S3_covid,-16.4,-43.72,27.32,-0.389,34.81,4,50.0
3229,pack_c,S4_hike,-11.37,-23.3,11.94,-0.63,17.87,3,0.0
3229,pack_c,S5_ai,140.16,196.55,-56.4,1.604,23.19,6,40.0
3229,pack_d,total,26.01,5.59,20.42,0.263,72.16,81,25.0
3229,pack_d,S1_trump1,35.16,49.47,-14.3,0.686,22.0,19,33.3
3229,pack_d,S2_late,5.65,-42.29,47.93,0.571,7.96,4,50.0
3229,pack_d,S3_covid,-50.63,-43.72,-6.91,-2.555,53.92,17,17.6
3229,pack_d,S4_hike,1.2,-23.3,24.51,0.155,30.87,13,25.0
3229,pack_d,S5_ai,105.8,196.55,-90.75,1.198,58.64,25,25.0
3229,pack_e,total,-31.87,5.59,-37.46,-0.041,74.19,8,0.0
3229,pack_e,S1_trump1,-29.89,49.47,-79.36,-0.45,35.66,2,0.0
3229,pack_e,S2_late,0.0,-42.29,42.29,inf,,0,
3229,pack_e,S3_covid,-6.69,-43.72,37.03,-0.375,12.95,1,0.0
3229,pack_e,S4_hike,0.0,-23.3,23.3,inf,,0,
3229,pack_e,S5_ai,22.93,196.55,-173.62,0.518,49.26,2,0.0
3229,pack_f,total,-31.43,5.59,-37.02,-0.139,61.27,11,45.5
3229,pack_f,S1_trump1,3.05,49.47,-46.41,0.196,27.15,2,50.0
3229,pack_f,S2_late,0.0,-42.29,42.29,inf,,0,
3229,pack_f,S3_covid,0.35,-43.72,44.08,0.077,7.18,1,100.0
3229,pack_f,S4_hike,0.0,-23.3,23.3,inf,,0,
3229,pack_f,S5_ai,-5.48,196.55,-202.04,0.006,39.78,2,50.0
3229,pack_g,total,18.31,5.59,12.73,0.27,28.99,1,
3229,pack_g,S1_trump1,23.38,49.47,-26.09,0.555,24.15,1,
3229,pack_g,S2_late,-14.4,-42.29,27.89,-0.703,21.8,1,
3229,pack_g,S3_covid,-13.95,-43.72,29.77,-0.468,25.22,1,
3229,pack_g,S4_hike,-13.03,-23.3,10.28,-0.636,27.97,1,
3229,pack_g,S5_ai,71.92,196.55,-124.63,1.194,36.21,1,
3257,pack_a,total,14.12,166.72,-152.6,0.198,39.15,19,36.8
3257,pack_a,S1_trump1,22.68,53.29,-30.61,0.658,13.98,5,40.0
3257,pack_a,S2_late,0.0,23.31,-23.31,inf,,0,
3257,pack_a,S3_covid,-5.4,55.43,-60.82,-0.143,15.18,4,50.0
3257,pack_a,S4_hike,-15.43,4.94,-20.37,-0.471,25.88,6,16.7
3257,pack_a,S5_ai,-17.9,-13.64,-4.26,-1.827,17.9,2,0.0
3257,pack_b,total,-25.49,166.72,-192.21,-0.052,61.67,36,25.0
3257,pack_b,S1_trump1,24.65,53.29,-28.64,0.608,23.37,9,22.2
3257,pack_b,S2_late,-9.07,23.31,-32.38,-1.361,9.07,2,0.0
3257,pack_b,S3_covid,3.41,55.43,-52.02,0.23,22.91,7,42.9
3257,pack_b,S4_hike,-15.73,4.94,-20.67,-0.469,25.88,7,14.3
3257,pack_b,S5_ai,-34.37,-13.64,-20.73,-0.821,50.64,7,14.3
3257,pack_c,total,-20.12,166.72,-186.85,-0.018,57.64,33,24.2
3257,pack_c,S1_trump1,28.12,53.29,-25.17,0.669,21.23,8,25.0
3257,pack_c,S2_late,-9.07,23.31,-32.38,-1.361,9.07,2,0.0
3257,pack_c,S3_covid,3.41,55.43,-52.02,0.23,22.91,7,42.9
3257,pack_c,S4_hike,-9.82,4.94,-14.77,-0.281,17.36,6,16.7
3257,pack_c,S5_ai,-32.21,-13.64,-18.57,-0.773,49.01,6,16.7
3257,pack_d,total,69.94,166.72,-96.78,0.46,31.14,87,32.6
3257,pack_d,S1_trump1,51.94,53.29,-1.35,1.057,17.67,23,34.8
3257,pack_d,S2_late,-7.02,23.31,-30.32,-0.602,18.55,7,28.6
3257,pack_d,S3_covid,5.43,55.43,-50.0,0.301,23.7,21,33.3
3257,pack_d,S4_hike,12.82,4.94,7.88,0.498,23.75,17,29.4
3257,pack_d,S5_ai,1.13,-13.64,14.77,0.134,17.01,19,33.3
3257,pack_e,total,-50.95,166.72,-217.67,-0.375,56.02,12,0.0
3257,pack_e,S1_trump1,-17.25,53.29,-70.54,-0.447,25.8,2,0.0
3257,pack_e,S2_late,0.0,23.31,-23.31,inf,,0,
3257,pack_e,S3_covid,-1.68,55.43,-57.11,-0.03,20.78,3,33.3
3257,pack_e,S4_hike,-10.57,4.94,-15.51,-0.445,25.8,1,
3257,pack_e,S5_ai,-25.51,-13.64,-11.87,-0.602,33.43,5,0.0
3257,pack_f,total,-16.27,166.72,-182.99,-0.052,51.3,20,35.0
3257,pack_f,S1_trump1,-34.55,53.29,-87.83,-1.333,36.51,5,0.0
3257,pack_f,S2_late,0.0,23.31,-23.31,inf,,0,
3257,pack_f,S3_covid,-6.91,55.43,-62.34,-0.467,14.34,3,33.3
3257,pack_f,S4_hike,-5.53,4.94,-10.47,-0.531,10.74,1,
3257,pack_f,S5_ai,34.2,-13.64,47.84,0.963,16.69,5,60.0
3257,pack_g,total,17.13,166.72,-149.59,0.218,39.76,1,
3257,pack_g,S1_trump1,5.65,53.29,-47.64,0.248,37.03,1,
3257,pack_g,S2_late,-4.36,23.31,-27.67,-0.294,11.76,1,
3257,pack_g,S3_covid,7.41,55.43,-48.02,0.361,22.14,1,
3257,pack_g,S4_hike,12.08,4.94,7.13,0.491,21.85,1,
3257,pack_g,S5_ai,-9.84,-13.64,3.8,-0.133,25.06,1,
3305,pack_a,total,17.22,787.08,-769.86,0.217,37.01,18,38.9
3305,pack_a,S1_trump1,-9.05,6.78,-15.83,-0.415,18.52,2,50.0
3305,pack_a,S2_late,-5.31,22.14,-27.45,-0.316,10.43,5,20.0
3305,pack_a,S3_covid,51.14,302.69,-251.55,1.127,22.76,5,60.0
3305,pack_a,S4_hike,2.43,-20.31,22.74,0.196,13.81,2,50.0
3305,pack_a,S5_ai,-3.81,121.14,-124.95,0.028,37.01,3,33.3
3305,pack_b,total,119.26,787.08,-667.82,0.537,38.34,37,32.4
3305,pack_b,S1_trump1,-16.33,6.78,-23.11,-0.647,25.04,5,20.0
3305,pack_b,S2_late,-10.27,22.14,-32.41,-0.672,12.11,8,12.5
3305,pack_b,S3_covid,137.9,302.69,-164.79,1.82,23.12,9,62.5
3305,pack_b,S4_hike,7.36,-20.31,27.68,0.343,20.17,6,50.0
3305,pack_b,S5_ai,34.45,121.14,-86.68,0.681,26.59,6,33.3
3305,pack_c,total,137.87,787.08,-649.21,0.579,34.57,36,38.9
3305,pack_c,S1_trump1,-15.54,6.78,-22.33,-0.611,24.34,5,40.0
3305,pack_c,S2_late,-10.05,22.14,-32.19,-0.655,12.02,8,12.5
3305,pack_c,S3_covid,124.14,302.69,-178.55,1.718,23.12,9,62.5
3305,pack_c,S4_hike,22.18,-20.31,42.49,0.726,13.81,5,80.0
3305,pack_c,S5_ai,34.45,121.14,-86.68,0.681,26.59,6,33.3
3305,pack_d,total,-26.67,787.08,-813.74,-0.068,55.17,96,33.3
3305,pack_d,S1_trump1,-12.15,6.78,-18.94,-0.507,21.7,19,15.8
3305,pack_d,S2_late,-5.85,22.14,-28.0,-0.416,16.12,12,33.3
3305,pack_d,S3_covid,6.76,302.69,-295.94,0.322,31.62,22,40.9
3305,pack_d,S4_hike,-5.8,-20.31,14.51,-0.09,22.87,19,42.1
3305,pack_d,S5_ai,-16.63,121.14,-137.76,-0.197,32.69,22,27.3
3305,pack_e,total,242.81,787.08,-544.26,0.709,42.42,3,100.0
3305,pack_e,S1_trump1,0.0,6.78,-6.78,inf,,0,
3305,pack_e,S2_late,0.0,22.14,-22.14,inf,,0,
3305,pack_e,S3_covid,91.54,302.69,-211.16,1.494,26.29,1,
3305,pack_e,S4_hike,28.36,-20.31,48.67,0.83,21.69,1,
3305,pack_e,S5_ai,-8.09,121.14,-129.22,0.037,29.26,1,
3305,pack_f,total,45.14,787.08,-741.94,0.37,40.73,19,55.6
3305,pack_f,S1_trump1,-9.24,6.78,-16.02,-1.272,9.24,1,0.0
3305,pack_f,S2_late,-10.68,22.14,-32.83,-1.11,13.04,1,
3305,pack_f,S3_covid,61.55,302.69,-241.14,1.772,11.44,3,100.0
3305,pack_f,S4_hike,3.9,-20.31,24.21,0.274,11.9,3,100.0
3305,pack_f,S5_ai,-1.42,121.14,-122.56,0.059,21.82,3,0.0
3305,pack_g,total,162.31,787.08,-624.77,0.649,37.28,1,
3305,pack_g,S1_trump1,-11.04,6.78,-17.82,-0.702,18.94,1,
3305,pack_g,S2_late,4.28,22.14,-17.86,0.397,12.39,1,
3305,pack_g,S3_covid,169.06,302.69,-133.63,2.101,23.45,1,
3305,pack_g,S4_hike,5.38,-20.31,25.69,0.296,18.0,1,
3305,pack_g,S5_ai,38.69,121.14,-82.45,0.764,28.63,1,
3308,pack_a,total,-11.81,84.1,-95.91,-0.0,40.28,14,28.6
3308,pack_a,S1_trump1,0.57,-12.64,13.21,0.116,15.12,4,75.0
3308,pack_a,S2_late,0.0,-11.06,11.06,inf,,0,
3308,pack_a,S3_covid,-16.36,124.07,-140.43,-0.561,26.01,3,0.0
3308,pack_a,S4_hike,37.21,131.98,-94.77,1.113,28.08,3,33.3
3308,pack_a,S5_ai,-14.79,-54.47,39.67,-0.671,15.82,2,0.0
3308,pack_b,total,31.06,84.1,-53.03,0.283,54.44,29,27.6
3308,pack_b,S1_trump1,-3.7,-12.64,8.94,0.018,17.05,7,57.1
3308,pack_b,S2_late,-3.76,-11.06,7.3,-0.769,4.22,1,0.0
3308,pack_b,S3_covid,-5.92,124.07,-129.99,0.044,44.7,7,0.0
3308,pack_b,S4_hike,77.36,131.98,-54.62,1.506,30.11,5,40.0
3308,pack_b,S5_ai,-0.81,-54.47,53.66,0.1,28.72,6,16.7
3308,pack_c,total,6.46,84.1,-77.64,0.17,54.47,25,24.0
3308,pack_c,S1_trump1,-6.63,-12.64,6.01,-0.067,15.89,6,50.0
3308,pack_c,S2_late,-3.76,-11.06,7.3,-0.769,4.22,1,0.0
3308,pack_c,S3_covid,-5.92,124.07,-129.99,0.044,44.7,7,0.0
3308,pack_c,S4_hike,42.51,131.98,-89.46,1.177,28.08,4,25.0
3308,pack_c,S5_ai,3.41,-54.47,57.88,0.203,28.72,4,25.0
3308,pack_d,total,10.72,84.1,-73.38,0.208,50.43,89,28.4
3308,pack_d,S1_trump1,-33.21,-12.64,-20.56,-1.231,33.58,22,18.2
3308,pack_d,S2_late,-17.2,-11.06,-6.14,-1.254,24.68,11,27.3
3308,pack_d,S3_covid,87.58,124.07,-36.49,1.35,22.61,14,50.0
3308,pack_d,S4_hike,91.68,131.98,-40.3,1.478,22.62,17,47.1
3308,pack_d,S5_ai,-30.38,-54.47,24.08,-0.704,36.17,21,15.0
3308,pack_e,total,-17.2,84.1,-101.29,0.109,57.53,5,75.0
3308,pack_e,S1_trump1,1.71,-12.64,14.35,0.147,22.42,1,100.0
3308,pack_e,S2_late,0.0,-11.06,11.06,inf,,0,
3308,pack_e,S3_covid,5.14,124.07,-118.94,0.321,41.96,1,100.0
3308,pack_e,S4_hike,15.06,131.98,-116.92,0.489,38.19,1,
3308,pack_e,S5_ai,-3.93,-54.47,50.53,0.053,24.1,1,
3308,pack_f,total,1.24,84.1,-82.86,0.126,41.41,17,56.2
3308,pack_f,S1_trump1,3.25,-12.64,15.89,0.23,11.37,4,50.0
3308,pack_f,S2_late,0.0,-11.06,11.06,inf,,0,
3308,pack_f,S3_covid,1.02,124.07,-123.05,0.164,23.22,3,66.7
3308,pack_f,S4_hike,5.51,131.98,-126.47,0.295,29.64,5,75.0
3308,pack_f,S5_ai,1.33,-54.47,55.79,0.126,9.91,1,
3308,pack_g,total,17.58,84.1,-66.52,0.222,64.18,1,
3308,pack_g,S1_trump1,-14.55,-12.64,-1.91,-0.391,26.55,1,
3308,pack_g,S2_late,-8.16,-11.06,2.89,-0.401,10.86,1,
3308,pack_g,S3_covid,63.76,124.07,-60.31,1.129,34.45,1,
3308,pack_g,S4_hike,98.15,131.98,-33.83,1.47,36.82,1,
3308,pack_g,S5_ai,-11.84,-54.47,42.63,-0.465,19.36,1,
3312,pack_a,total,78.86,1267.11,-1188.25,0.496,32.59,17,47.1
3312,pack_a,S1_trump1,-10.13,90.77,-100.9,-0.321,22.3,3,33.3
3312,pack_a,S2_late,24.8,43.94,-19.14,1.277,10.36,3,100.0
3312,pack_a,S3_covid,13.99,121.49,-107.5,0.519,20.7,4,50.0
3312,pack_a,S4_hike,-6.61,-3.41,-3.2,-0.889,7.03,2,0.0
3312,pack_a,S5_ai,-3.51,134.46,-137.96,0.005,21.69,2,0.0
3312,pack_b,total,132.64,1267.11,-1134.47,0.575,41.81,36,44.4
3312,pack_b,S1_trump1,-3.01,90.77,-93.78,0.048,29.17,9,44.4
3312,pack_b,S2_late,30.89,43.94,-13.05,1.45,10.36,3,100.0
